,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
155,155,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
156,156,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
157,157,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
158,158,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
159,159,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
160,160,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
161,161,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
162,162,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
163,163,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
164,164,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
165,165,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
166,166,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
167,167,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
168,168,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
169,169,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
170,170,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
171,171,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
172,172,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
173,173,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
174,174,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
175,175,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
176,176,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
177,177,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
178,178,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
179,179,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
180,180,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
181,181,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
182,182,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
183,183,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
184,184,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
185,185,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
186,186,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
187,187,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
188,188,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
189,189,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
190,190,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
191,191,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
192,192,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
193,193,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
194,194,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
195,195,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
196,196,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
197,197,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
198,198,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
199,199,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
200,200,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
201,201,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
202,202,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
203,203,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
204,204,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
205,205,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
206,206,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
207,207,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
208,208,604cf485c4e5fa0b7f7799387,5fdf6bbcfe08e8c0191a7832,602cbb7278d3fda29f33061a,-89.09254791234306,39.89047634535004,2021-03-04,2021-04-15
209,2052,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
210,2053,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
211,2054,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
212,2055,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
213,2056,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
214,2057,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
215,2058,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
216,2059,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
217,2060,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
218,2061,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
219,2062,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
220,2063,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
221,2064,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
222,2065,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
223,2066,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
224,2067,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
225,2068,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
226,2069,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
227,2070,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
228,2071,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
229,2072,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
230,2073,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
231,2074,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
232,2075,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
233,2076,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
234,2077,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
235,2078,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
236,2079,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
237,2080,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
238,2081,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
239,2082,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
240,2083,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
241,2084,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
242,2085,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
243,2086,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
244,2087,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
245,2088,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
246,2089,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
247,2090,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
248,2091,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
249,2092,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
250,2093,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
251,2094,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
252,2095,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
253,2096,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
254,2097,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
255,2098,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
256,2099,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
257,2100,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
258,2101,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
259,2102,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
260,2103,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
261,2104,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
262,2105,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
263,2106,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
264,2107,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
265,2108,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
266,2109,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
267,2110,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
268,2111,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
269,2112,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
270,2113,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
271,2114,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
272,2115,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
273,2116,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
274,2117,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
275,2118,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
276,2119,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
277,2120,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
278,2121,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
279,2122,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
280,2123,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
281,2124,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
282,2125,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
283,2126,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
284,2127,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
285,2128,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
286,2129,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
287,2130,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
288,2131,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
289,2132,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
290,2133,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
291,2134,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
292,2135,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
293,2136,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
294,2137,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
295,2138,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
296,2139,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
297,2140,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
298,2141,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
299,2142,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
300,2143,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
301,2144,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
302,2145,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
303,2146,604cf485c4e5fa0b7f7799406,5fdf6bbcfe08e8c0191a7822,602cbb7278d3fda29f33061a,-76.58875139939848,50.23888658344875,2021-01-26,2021-02-21
304,5281,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
305,5282,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
306,5283,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
307,5284,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
308,5285,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
309,5286,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
